
> thowil-mobile@1.0.0 start
> node scripts/serve-web.js

 INFO  Accepting connections at http://0.0.0.0:3000
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806110423-11073
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806110430-11074
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806110438-11075
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806110445-11076
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806110452-11077
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806110459-11078
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806110470-11079
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806110477-11080
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806110486-11081
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806110495-11082
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806110504-11083
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806110512-11084
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806110520-11085
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806110528-11086
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806110535-11087
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806110542-11088
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 Returned 200 in 4 ms
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806110554-11089
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806110563-11090
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806110571-11091
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806110580-11092
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806110589-11093
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806110597-11094
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806110604-11095
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806110613-11096
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806110623-11097
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806110631-11098
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806110639-11099
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806110648-11100
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806110658-11101
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806110666-11102
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806110674-11103
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806110683-11104
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 Returned 200 in 4 ms
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806110693-11105
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806110700-11106
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806110708-11107
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806110719-11108
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806110728-11109
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806110737-11110
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 Returned 200 in 4 ms
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806110747-11111
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806110756-11112
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806110764-11113
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806110774-11114
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806110783-11115
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806110792-11116
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806110799-11117
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806110810-11118
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806110820-11119
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806110828-11120
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 Returned 200 in 4 ms
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806110837-11121
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806110845-11122
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806110853-11123
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806110861-11124
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806110870-11125
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806110880-11126
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806110888-11127
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806110897-11128
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806110907-11129
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806110919-11130
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 Returned 200 in 8 ms
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806110936-11131
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806110947-11132
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806110955-11133
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806110963-11134
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806110970-11135
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806110977-11136
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806110985-11137
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806110991-11138
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806110998-11139
 HTTP  5/3/2026 4:31:50 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  5/3/2026 4:31:51 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806111005-11140
 HTTP  5/3/2026 4:31:51 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:31:51 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806111013-11141
 HTTP  5/3/2026 4:31:51 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:31:51 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806111020-11142
 HTTP  5/3/2026 4:31:51 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  5/3/2026 4:31:51 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806111025-11143
 HTTP  5/3/2026 4:31:51 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:31:51 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806111031-11144
 HTTP  5/3/2026 4:31:51 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:31:51 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806111039-11145
 HTTP  5/3/2026 4:31:51 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  5/3/2026 4:31:51 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806111045-11146
 HTTP  5/3/2026 4:31:51 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:31:51 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806111052-11147
 HTTP  5/3/2026 4:31:51 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:31:51 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806111059-11148
 HTTP  5/3/2026 4:31:51 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  5/3/2026 4:31:51 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806111066-11149
 HTTP  5/3/2026 4:31:51 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  5/3/2026 4:31:51 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806111073-11150
 HTTP  5/3/2026 4:31:51 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:31:51 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806111081-11151
 HTTP  5/3/2026 4:31:51 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:31:51 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806111087-11152
 HTTP  5/3/2026 4:31:51 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  5/3/2026 4:31:51 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806111094-11153
 HTTP  5/3/2026 4:31:51 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:31:51 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806111101-11154
 HTTP  5/3/2026 4:31:51 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  5/3/2026 4:31:51 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806111107-11155
 HTTP  5/3/2026 4:31:51 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:31:51 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806111113-11156
 HTTP  5/3/2026 4:31:51 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:31:51 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806111120-11157
 HTTP  5/3/2026 4:31:51 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:31:51 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806111127-11158
 HTTP  5/3/2026 4:31:51 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:31:51 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806111135-11159
 HTTP  5/3/2026 4:31:51 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:31:51 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806111142-11160
 HTTP  5/3/2026 4:31:51 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:31:51 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806111149-11161
 HTTP  5/3/2026 4:31:51 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  5/3/2026 4:31:51 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806111156-11162
 HTTP  5/3/2026 4:31:51 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:31:51 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806111164-11163
 HTTP  5/3/2026 4:31:51 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  5/3/2026 4:31:51 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806111171-11164
 HTTP  5/3/2026 4:31:51 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  5/3/2026 4:31:51 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806111178-11165
 HTTP  5/3/2026 4:31:51 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  5/3/2026 4:31:51 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806111184-11166
 HTTP  5/3/2026 4:31:51 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  5/3/2026 4:31:51 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806111190-11167
 HTTP  5/3/2026 4:31:51 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:31:51 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806111197-11168
 HTTP  5/3/2026 4:31:51 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  5/3/2026 4:31:51 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806111202-11169
 HTTP  5/3/2026 4:31:51 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  5/3/2026 4:31:51 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806111207-11170
 HTTP  5/3/2026 4:31:51 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  5/3/2026 4:31:51 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806111213-11171
 HTTP  5/3/2026 4:31:51 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  5/3/2026 4:31:51 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806111218-11172
 HTTP  5/3/2026 4:31:51 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  5/3/2026 4:31:51 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806111224-11173
 HTTP  5/3/2026 4:31:51 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  5/3/2026 4:31:51 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806111229-11174
 HTTP  5/3/2026 4:31:51 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  5/3/2026 4:31:51 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806111235-11175
 HTTP  5/3/2026 4:31:51 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  5/3/2026 4:31:51 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806111240-11176
 HTTP  5/3/2026 4:31:51 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:31:51 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806111246-11177
 HTTP  5/3/2026 4:31:51 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  5/3/2026 4:31:51 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806111252-11178
 HTTP  5/3/2026 4:31:51 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  5/3/2026 4:31:51 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806111258-11179
 HTTP  5/3/2026 4:31:51 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:31:51 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806111264-11180
 HTTP  5/3/2026 4:31:51 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  5/3/2026 4:31:51 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806111270-11181
 HTTP  5/3/2026 4:31:51 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  5/3/2026 4:31:51 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806111275-11182
 HTTP  5/3/2026 4:31:51 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  5/3/2026 4:31:51 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806111282-11183
